index,planned_ns,completed_ns,completed_consumers,expected_consumers,outcome
91,16334783055,16921822850,4,4,1
92,16344783055,16937019444,4,4,1
93,16354783055,16953582370,4,4,1
94,16364783055,16969658832,4,4,1
95,16374783055,16986310155,4,4,1
96,16384783055,17000517623,4,4,1
97,16394783055,17016646807,4,4,1
98,16404783055,17032751974,4,4,1
99,16414783055,17049355491,4,4,1
100,16424783055,17066285555,4,4,1
101,16434783055,17080125204,4,4,1
102,16444783055,17096494968,4,4,1
103,16454783055,17110854413,4,4,1
104,16464783055,17127666529,4,4,1
105,16474783055,17143619286,4,4,1
106,16484783055,17159479398,4,4,1
107,16494783055,17176266353,4,4,1
108,16504783055,17191355648,4,4,1
109,16514783055,17208410863,4,4,1
110,16524783055,17223328726,4,4,1
111,16534783055,17239462491,4,4,1
112,16544783055,17256316588,4,4,1
113,16554783055,17268416538,4,4,1
114,16564783055,17283810586,4,4,1
115,16574783055,17299203541,4,4,1
116,16584783055,17314430471,4,4,1
117,16594783055,17328746706,4,4,1
118,16604783055,17343157287,4,4,1
119,16614783055,17359052621,4,4,1
120,16624783055,17373331708,4,4,1
121,16634783055,17391420197,4,4,1
122,16644783055,17408241961,4,4,1
123,16654783055,17424224323,4,4,1
124,16664783055,17439481960,4,4,1
125,16674783055,17455302770,4,4,1
126,16684783055,17471979279,4,4,1
127,16694783055,17487633652,4,4,1
128,16704783055,17502793700,4,4,1
129,16714783055,17517856841,4,4,1
130,16724783055,17538284325,4,4,1
131,16734783055,17554006523,4,4,1
132,16744783055,17569211891,4,4,1
133,16754783055,17587319304,4,4,1
134,16764783055,17602420123,4,4,1
135,16774783055,17618611914,4,4,1
136,16784783055,17633829818,4,4,1
137,16794783055,17649716667,4,4,1
138,16804783055,17664657308,4,4,1
139,16814783055,17680721895,4,4,1
140,16824783055,17696711708,4,4,1
141,16834783055,17709277743,4,4,1
142,16844783055,17725968362,4,4,1
143,16854783055,17746621100,4,4,1
144,16864783055,17762610220,4,4,1
145,16874783055,17778224088,4,4,1
146,16884783055,17793902840,4,4,1
147,16894783055,17809596757,4,4,1
148,16904783055,17825435839,4,4,1
149,16914783055,17841210025,4,4,1
150,16924783055,17858163426,4,4,1
151,16934783055,17874932971,4,4,1
152,16944783055,17896269325,4,4,1
153,16954783055,17909739650,4,4,1
154,16964783055,17926312732,4,4,1
155,16974783055,17942081953,4,4,1
156,16984783055,17957696411,4,4,1
157,16994783055,17968738123,4,4,1
158,17004783055,17983633072,4,4,1
159,17014783055,17996745861,4,4,1
160,17024783055,18012397319,4,4,1
161,17034783055,18028743615,4,4,1
162,17044783055,18044962329,4,4,1
163,17054783055,18060170763,4,4,1
164,17064783055,18076661439,4,4,1
165,17074783055,18092400233,4,4,1
166,17084783055,18107841240,4,4,1
167,17094783055,18131590806,4,4,1
168,17104783055,18147632325,4,4,1
169,17114783055,18163588524,4,4,1
170,17124783055,18179617891,4,4,1
171,17134783055,18195073926,4,4,1
172,17144783055,18211164729,4,4,1
173,17154783055,18226616252,4,4,1
174,17164783055,18242040861,4,4,1
175,17174783055,18256924210,4,4,1
176,17184783055,18271469052,4,4,1
177,17194783055,18287244236,4,4,1
178,17204783055,18301045179,4,4,1
179,17214783055,18312613077,4,4,1
180,17224783055,18327514543,4,4,1
181,17234783055,18341811626,4,4,1
182,17244783055,18356749142,4,4,1
183,17254783055,18371618739,4,4,1
184,17264783055,18387052728,4,4,1
185,17274783055,18402501624,4,4,1
186,17284783055,18421541962,4,4,1
187,17294783055,18438076507,4,4,1
188,17304783055,18453774998,4,4,1
189,17314783055,18468226580,4,4,1
190,17324783055,18482229163,4,4,1
191,17334783055,18498140430,4,4,1
192,17344783055,18514419041,4,4,1
193,17354783055,18530163057,4,4,1
194,17364783055,18545891964,4,4,1
195,17374783055,18560716908,4,4,1
196,17384783055,18574995204,4,4,1
197,17394783055,18593811491,4,4,1
198,17404783055,18601686717,4,4,1
199,17414783055,18612058124,4,4,1
